"method","benchmark","model_key","mask_type","budget","requested_budget","effective_budget","budget_repaired","mask_id","prompt_id","true_score","pred_score","abs_error"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P24_single_box","0.67","0.7177718692697543","0.0477718692697543"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P25_answer_format_first","0.69","0.7154433834044641","0.02544338340446417"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P26_strict_output_contract","0.71","0.6882224722683362","0.02177752773166375"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P27_detailed_solution","0.69","0.6809126989706429","0.009087301029357064"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P28_medium_detail","0.72","0.6482010079523319","0.07179899204766804"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P29_lemma_style","0.67","0.7431739770985284","0.07317397709852835"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P30_equation_focused","0.72","0.6855179170135376","0.03448208298646238"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P31_explain_key_idea","0.66","0.6168965871563546","0.04310341284364538"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P32_rigorous_but_brief","0.65","0.6382233239464843","0.011776676053515733"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P33_constraint_check","0.64","0.7254057109702763","0.08540571097027627"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P34_boundary_check","0.71","0.7503248398424767","0.0403248398424767"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P35_sanity_check","0.72","0.6182843614559083","0.10171563854409171"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P36_substitution_check","0.7","0.7996305633916808","0.09963056339168086"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P37_mistake_resistant","0.71","0.7960356090187559","0.08603560901875595"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P38_double_check_final","0.73","0.8582776496610733","0.12827764966107336"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P39_find_structure","0.71","0.8095058669969363","0.09950586699693631"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P40_transform_problem","0.71","0.7403996956000342","0.030399695600034193"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P41_symmetry_search","0.65","0.7037108005717871","0.05371080057178712"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P42_extreme_principle","0.65","0.6274091475862177","0.022590852413782336"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P43_auxiliary_object","0.7","0.7808499207263118","0.08084992072631181"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P44_multiple_strategies","0.8","0.7801557447609356","0.019844255239064412"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P45_case_complete","0.66","0.5568779205273983","0.10312207947260177"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P46_construct_and_prove","0.67","0.6807512387838751","0.010751238783875072"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P47_olympiad_clean","0.66","0.6127271314318654","0.04727286856813462"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P48_counting_structure","0.73","0.7305060585027703","0.0005060585027703013"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P49_proof_of_optimality","0.71","0.5913005788920467","0.11869942110795328"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","0","P50_complete_argument","0.66","0.7518009837745866","0.09180098377458656"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P01_direct","0.71","0.7879081182183819","0.07790811821838195"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P02_concise","0.61","0.7360300823236509","0.12603008232365087"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P03_step_by_step","0.74","0.759807212199943","0.01980721219994297"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P04_formal","0.68","0.717890792938867","0.03789079293886699"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P05_verify","0.66","0.7194750195688073","0.0594750195688073"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P06_answer_only","0.64","0.6886562706492536","0.0486562706492536"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P07_careful","0.71","0.6421772000988771","0.06782279990112283"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P08_short_proof","0.63","0.7347500334434772","0.10475003344347722"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P09_competition","0.74","0.7023953187591161","0.0376046812408839"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P10_independent_check","0.72","0.6060743487593363","0.11392565124066367"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P11_plan_then_solve","0.72","0.6965130861130653","0.02348691388693469"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P12_no_guessing","0.68","0.690823484184287","0.010823484184286913"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P13_symbolic","0.71","0.8138551776074627","0.10385517760746277"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P14_work_backwards","0.69","0.7084374620399637","0.01843746203996377"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P15_cases","0.71","0.6261840289188667","0.08381597108113326"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P16_invariants","0.73","0.7091615133008419","0.02083848669915811"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P17_constructive","0.63","0.7558807003185877","0.12588070031858767"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P18_error_check","0.7","0.6561345238961402","0.04386547610385971"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P19_minimal_formal","0.63","0.5817434871922693","0.04825651280773069"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P20_final_line_strict","0.7","0.6074396439342337","0.09256035606576629"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P21_boxed_only_after_reasoning","0.62","0.6214920569013294","0.0014920569013293639"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P22_no_extra_final_text","0.7","0.7957305407435343","0.09573054074353438"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P23_extractable_answer","0.7","0.7397714670603089","0.039771467060308985"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P24_single_box","0.67","0.6836279530948459","0.01362795309484588"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P25_answer_format_first","0.69","0.7656990905023242","0.07569909050232426"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P26_strict_output_contract","0.71","0.7107601890456593","0.0007601890456593319"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P27_detailed_solution","0.69","0.6500507552449412","0.03994924475505879"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P28_medium_detail","0.72","0.7688348302409963","0.04883483024099633"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P29_lemma_style","0.67","0.5630918310940843","0.1069081689059157"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P30_equation_focused","0.72","0.7626540547903667","0.04265405479036677"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P31_explain_key_idea","0.66","0.7353317361353173","0.0753317361353173"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P32_rigorous_but_brief","0.65","0.637514214604545","0.012485785395454974"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P33_constraint_check","0.64","0.5622014821598161","0.07779851784018388"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P34_boundary_check","0.71","0.6937453280961766","0.016254671903823348"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P35_sanity_check","0.72","0.7328625303319072","0.012862530331907207"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P36_substitution_check","0.7","0.6523826635314961","0.04761733646850386"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P37_mistake_resistant","0.71","0.7424755182712904","0.03247551827129047"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P38_double_check_final","0.73","0.679217067347945","0.050782932652055024"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P39_find_structure","0.71","0.7047841712057675","0.0052158287942324355"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P40_transform_problem","0.71","0.7768524120501697","0.06685241205016978"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P41_symmetry_search","0.65","0.7887450687382505","0.13874506873825043"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P42_extreme_principle","0.65","0.6566150583669009","0.0066150583669009055"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P43_auxiliary_object","0.7","0.6709001424518486","0.029099857548151364"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P44_multiple_strategies","0.8","0.7382677472937916","0.06173225270620841"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P45_case_complete","0.66","0.7459196284226673","0.08591962842266732"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P46_construct_and_prove","0.67","0.7480942921720036","0.07809429217200359"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P47_olympiad_clean","0.66","0.6673386518427068","0.007338651842706767"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P48_counting_structure","0.73","0.6623070243558213","0.06769297564417864"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P49_proof_of_optimality","0.71","0.7163368270019332","0.006336827001933276"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","1","P50_complete_argument","0.66","0.7925320950014254","0.13253209500142538"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P01_direct","0.71","0.6547964034315317","0.055203596568468294"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P02_concise","0.61","0.6141308562882603","0.004130856288260265"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P03_step_by_step","0.74","0.6985178785990324","0.04148212140096763"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P04_formal","0.68","0.792622416492876","0.11262241649287597"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P05_verify","0.66","0.6444310891152338","0.015568910884766196"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P06_answer_only","0.64","0.6495665090627216","0.009566509062721607"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P07_careful","0.71","0.8418089454596079","0.13180894545960797"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P08_short_proof","0.63","0.5134026916733486","0.11659730832665138"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P09_competition","0.74","0.575379965671235","0.16462003432876504"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P10_independent_check","0.72","0.6125585556582869","0.1074414443417131"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P11_plan_then_solve","0.72","0.7821275683277048","0.06212756832770483"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P12_no_guessing","0.68","0.8177778911123604","0.13777789111236038"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P13_symbolic","0.71","0.8351654699485012","0.1251654699485012"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P14_work_backwards","0.69","0.7377446926327375","0.047744692632737507"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P15_cases","0.71","0.7830138248355424","0.07301382483554242"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P16_invariants","0.73","0.6715538708149316","0.05844612918506842"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P17_constructive","0.63","0.730745702953472","0.10074570295347196"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P18_error_check","0.7","0.6487601854307224","0.05123981456927751"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P19_minimal_formal","0.63","0.5581201909035645","0.07187980909643554"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P20_final_line_strict","0.7","0.6356156698347276","0.06438433016527234"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P21_boxed_only_after_reasoning","0.62","0.6924773616641455","0.07247736166414553"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P22_no_extra_final_text","0.7","0.6640352177604418","0.035964782239558124"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P23_extractable_answer","0.7","0.581525413183269","0.11847458681673095"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P24_single_box","0.67","0.6852998949347286","0.015299894934728608"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P25_answer_format_first","0.69","0.6203415683381905","0.0696584316618094"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P26_strict_output_contract","0.71","0.8423209095259441","0.1323209095259441"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P27_detailed_solution","0.69","0.7166743699666281","0.026674369966628197"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P28_medium_detail","0.72","0.6664797093684736","0.05352029063152641"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P29_lemma_style","0.67","0.680956922882091","0.010956922882090936"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P30_equation_focused","0.72","0.6972168576342481","0.02278314236575185"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P31_explain_key_idea","0.66","0.6467531979382395","0.013246802061760543"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P32_rigorous_but_brief","0.65","0.5398434404360981","0.11015655956390191"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P33_constraint_check","0.64","0.7067513588028522","0.06675135880285221"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P34_boundary_check","0.71","0.7711487122168748","0.06114871221687479"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P35_sanity_check","0.72","0.7062485017068247","0.013751498293175235"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P36_substitution_check","0.7","0.6511599864971174","0.048840013502882584"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P37_mistake_resistant","0.71","0.7053116663662145","0.004688333633785513"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P38_double_check_final","0.73","0.7164364503653702","0.013563549634629801"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P39_find_structure","0.71","0.6429947306893246","0.06700526931067541"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P40_transform_problem","0.71","0.7805459949745455","0.0705459949745455"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P41_symmetry_search","0.65","0.7282523909961429","0.0782523909961429"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P42_extreme_principle","0.65","0.6814047082683813","0.031404708268381265"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P43_auxiliary_object","0.7","0.6155167852278027","0.08448321477219722"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P44_multiple_strategies","0.8","0.7458174345367087","0.054182565463291366"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P45_case_complete","0.66","0.6261296081051242","0.03387039189487584"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P46_construct_and_prove","0.67","0.702456908382889","0.03245690838288895"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P47_olympiad_clean","0.66","0.7244419802156302","0.06444198021563019"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P48_counting_structure","0.73","0.6877021803361992","0.04229781966380075"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P49_proof_of_optimality","0.71","0.6316594411353953","0.07834055886460467"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","2","P50_complete_argument","0.66","0.693502581997437","0.03350258199743694"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P01_direct","0.71","0.8180185899491917","0.10801858994919178"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P02_concise","0.61","0.5544893084844879","0.055510691515512134"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P03_step_by_step","0.74","0.8487453887780302","0.1087453887780302"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P04_formal","0.68","0.7592620997503885","0.07926209975038845"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P05_verify","0.66","0.7597591363389334","0.09975913633893341"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P06_answer_only","0.64","0.6756694528164582","0.03566945281645817"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P07_careful","0.71","0.6667071823268277","0.04329281767317228"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P08_short_proof","0.63","0.5569099434228941","0.07309005657710588"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P09_competition","0.74","0.7160245544460139","0.02397544555398612"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P10_independent_check","0.72","0.5919093379072122","0.12809066209278774"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P11_plan_then_solve","0.72","0.7799949835793002","0.05999498357930022"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P12_no_guessing","0.68","0.7066501269415794","0.02665012694157931"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P13_symbolic","0.71","0.6868731409020614","0.023126859097938546"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P14_work_backwards","0.69","0.6259073700809465","0.0640926299190534"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P15_cases","0.71","0.7506643706940075","0.04066437069400752"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P16_invariants","0.73","0.724043192555819","0.005956807444181034"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P17_constructive","0.63","0.6271826304881916","0.002817369511808443"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P18_error_check","0.7","0.7336249355973128","0.03362493559731283"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P19_minimal_formal","0.63","0.5940456311829255","0.03595436881707448"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P20_final_line_strict","0.7","0.7075648297474163","0.007564829747416346"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P21_boxed_only_after_reasoning","0.62","0.6440125002531327","0.02401250025313273"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P22_no_extra_final_text","0.7","0.7247237237870455","0.02472372378704557"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P23_extractable_answer","0.7","0.7167434362383537","0.016743436238353726"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P24_single_box","0.67","0.6600295874267372","0.00997041257326281"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P25_answer_format_first","0.69","0.7956451812202634","0.10564518122026345"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P26_strict_output_contract","0.71","0.6551470474591637","0.05485295254083622"
"m1_additive","olym_math","deepseek-anthropic","two_way_balanced","0.1","0.1","0.1","False","3","P27_detailed_solution","0.69","0.7035535560153322","0.013553556015332258"
